Id_Encuesta,bienestar_2,bienestar_7_a,bienestar_7_d,bienestar_7_f,bienestar_7_g
8339,7.0,,,,
8340,6.0,,,,
8341,5.0,,,,
8342,10.0,,,,
8343,3.0,,,,
8344,9.0,,,,
8345,5.0,,,,
8346,5.0,,,,
8347,10.0,,,,
8348,8.0,,,,
8349,8.0,,,,
8350,4.0,,,,
8351,7.0,,,,
8352,5.0,,,,
8353,5.0,,,,
8354,9.0,,,,
8355,8.0,,,,
8356,7.0,,,,
8357,4.0,,,,
8358,7.0,,,,
8359,5.0,,,,
8360,8.0,,,,
8361,7.0,,,,
8362,6.0,,,,
8363,4.0,,,,
8364,7.0,,,,
8365,9.0,,,,
8366,7.0,,,,
8367,6.0,,,,
8368,10.0,,,,
8369,8.0,,,,
8370,7.0,,,,
8371,7.0,,,,
8372,7.0,,,,
8373,7.0,,,,
8374,8.0,,,,
8375,7.0,,,,
8376,10.0,,,,
8377,9.0,,,,
8378,8.0,,,,
8379,4.0,,,,
8380,10.0,,,,
8381,5.0,,,,
8382,8.0,,,,
8383,7.0,,,,
8384,6.0,,,,
8385,8.0,,,,
8386,8.0,,,,
8387,7.0,,,,
8388,8.0,,,,
8389,10.0,,,,
8390,6.0,,,,
8391,7.0,,,,
8392,10.0,,,,
8393,7.0,,,,
8394,9.0,,,,
8395,8.0,,,,
8396,10.0,,,,
8397,7.0,,,,
8398,6.0,,,,
8399,6.0,,,,
8400,8.0,,,,
8401,8.0,,,,
8402,7.0,,,,
8403,8.0,,,,
8404,10.0,,,,
8405,8.0,,,,
8406,8.0,,,,
8407,8.0,,,,
8408,2.0,,,,
8409,6.0,,,,
8410,7.0,,,,
8411,5.0,,,,
8412,10.0,,,,
8413,6.0,,,,
8414,7.0,,,,
8415,10.0,,,,
8416,8.0,,,,
8417,10.0,,,,
8418,10.0,,,,
8419,9.0,,,,
8420,10.0,,,,
8421,5.0,,,,
8422,10.0,,,,
8423,9.0,,,,
8424,6.0,,,,
8425,7.0,,,,
8426,9.0,,,,
8427,4.0,,,,
8428,88.0,,,,
8429,10.0,,,,
8430,10.0,,,,
8431,5.0,,,,
8432,6.0,,,,
8433,10.0,,,,
8434,5.0,,,,
8435,5.0,,,,
8436,9.0,,,,
8437,10.0,,,,
8438,6.0,,,,
8439,5.0,,,,
8440,5.0,,,,
8441,6.0,,,,
8442,6.0,,,,
8443,6.0,,,,
8444,9.0,,,,
8445,10.0,,,,
8446,7.0,,,,
8447,6.0,,,,
8448,8.0,,,,
8449,10.0,,,,
8450,7.0,,,,
8451,10.0,,,,
8452,7.0,,,,
8453,7.0,,,,
8454,8.0,,,,
8455,10.0,,,,
8456,10.0,,,,
8457,8.0,,,,
8458,7.0,,,,
8459,10.0,,,,
8460,8.0,,,,
8461,8.0,,,,
8462,10.0,,,,
8463,5.0,,,,
8464,8.0,,,,
8465,7.0,,,,
8466,10.0,,,,
8467,9.0,,,,
8468,7.0,,,,
8469,10.0,,,,
8470,7.0,,,,
8471,10.0,,,,
8472,7.0,,,,
8473,10.0,,,,
8474,10.0,,,,
8475,8.0,,,,
8476,10.0,,,,
8477,8.0,,,,
8478,9.0,,,,
8479,5.0,,,,
8480,6.0,,,,
8481,8.0,,,,
8482,6.0,,,,
8483,8.0,,,,
8484,6.0,,,,
8485,9.0,,,,
8486,6.0,,,,
8487,10.0,,,,
8488,7.0,,,,
8489,9.0,,,,
8490,10.0,,,,
8491,5.0,,,,
8492,5.0,,,,
8493,10.0,,,,
8494,10.0,,,,
8495,10.0,,,,
8496,7.0,,,,
8497,7.0,,,,
8498,10.0,,,,
8499,7.0,,,,
8500,8.0,,,,
8501,5.0,,,,
8502,9.0,,,,
8503,8.0,,,,
8504,10.0,,,,
8505,10.0,,,,
8506,8.0,,,,
8507,7.0,,,,
8508,10.0,,,,
8509,6.0,,,,
8510,8.0,,,,
8511,10.0,,,,
8512,6.0,,,,
8513,7.0,,,,
8514,5.0,,,,
8515,8.0,,,,
8516,7.0,,,,
8517,6.0,,,,
8518,8.0,,,,
8519,10.0,,,,
8520,7.0,,,,
8521,6.0,,,,
8522,10.0,,,,
8523,10.0,,,,
8524,3.0,,,,
8525,10.0,,,,
8526,7.0,,,,
8527,5.0,,,,
8528,6.0,,,,
8529,6.0,,,,
8530,7.0,,,,
8531,10.0,,,,
8532,8.0,,,,
8533,10.0,,,,
8534,10.0,,,,
8535,10.0,,,,
8536,10.0,,,,
8537,7.0,,,,
8538,5.0,,,,
8539,10.0,,,,
8540,7.0,,,,
8541,6.0,,,,
8542,8.0,,,,
8543,4.0,,,,
8544,9.0,,,,
8545,7.0,,,,
8546,6.0,,,,
8547,7.0,,,,
8548,10.0,,,,
8549,7.0,,,,
8550,10.0,,,,
8551,8.0,,,,
8552,8.0,,,,
8553,6.0,,,,
8554,10.0,,,,
8555,9.0,,,,
8556,9.0,,,,
8557,10.0,,,,
8558,6.0,,,,
8559,9.0,,,,
8560,5.0,,,,
8561,10.0,,,,
8562,9.0,,,,
8563,5.0,,,,
8564,7.0,,,,
8565,6.0,,,,
8566,10.0,,,,
8567,4.0,,,,
8568,8.0,,,,
8569,6.0,,,,
8570,10.0,,,,
8571,5.0,,,,
8572,10.0,,,,
8573,6.0,,,,
8574,7.0,,,,
8575,8.0,,,,
8576,8.0,,,,
8577,10.0,,,,
8578,4.0,,,,
8579,10.0,,,,
8580,6.0,,,,
8581,10.0,,,,
8582,10.0,,,,
8583,10.0,,,,
8584,9.0,,,,
8585,8.0,,,,
8586,7.0,,,,
8587,10.0,,,,
8588,5.0,,,,
8589,10.0,,,,
8590,7.0,,,,
8591,6.0,,,,
8592,5.0,,,,
8593,9.0,,,,
8594,8.0,,,,
8595,5.0,,,,
8596,4.0,,,,
8597,4.0,,,,
8598,8.0,,,,
8599,4.0,,,,
8600,10.0,,,,
8601,10.0,,,,
8602,8.0,,,,
8603,5.0,,,,
8604,6.0,,,,
8605,7.0,,,,
8606,7.0,,,,
8607,10.0,,,,
8608,7.0,,,,
8609,10.0,,,,
8610,10.0,,,,
8611,6.0,,,,
8612,7.0,,,,
8613,7.0,,,,
8614,6.0,,,,
8615,5.0,,,,
8616,8.0,,,,
8617,6.0,,,,
8618,10.0,,,,
8619,88.0,,,,
8620,5.0,,,,
8621,4.0,,,,
8622,7.0,,,,
8623,5.0,,,,
8624,8.0,,,,
8625,10.0,,,,
8626,5.0,,,,
8627,8.0,,,,
8628,8.0,,,,
8629,7.0,,,,
8630,4.0,,,,
8631,7.0,,,,
8632,9.0,,,,
8633,7.0,,,,
8634,5.0,,,,
8635,10.0,,,,
8636,10.0,,,,
8637,7.0,,,,
8638,10.0,,,,
8639,10.0,,,,
8640,9.0,,,,
8641,7.0,,,,
8642,7.0,,,,
8643,8.0,,,,
8644,7.0,,,,
8645,10.0,,,,
8646,8.0,,,,
8647,7.0,,,,
8648,7.0,,,,
8649,7.0,,,,
8650,10.0,,,,
8651,6.0,,,,
8652,10.0,,,,
8653,6.0,,,,
8654,2.0,,,,
8655,5.0,,,,
8656,5.0,,,,
8657,10.0,,,,
8658,8.0,,,,
8659,8.0,,,,
8660,5.0,,,,
8661,7.0,,,,
8662,8.0,,,,
8663,10.0,,,,
8664,8.0,,,,
8665,6.0,,,,
8666,5.0,,,,
8667,9.0,,,,
8668,3.0,,,,
8669,10.0,,,,
8670,10.0,,,,
8671,6.0,,,,
8672,6.0,,,,
8673,7.0,,,,
8674,10.0,,,,
8675,7.0,,,,
8676,6.0,,,,
8677,4.0,,,,
8678,10.0,,,,
8679,6.0,,,,
8680,7.0,,,,
8681,10.0,,,,
8682,6.0,,,,
8683,4.0,,,,
8684,5.0,,,,
8685,5.0,,,,
8686,8.0,,,,
8687,10.0,,,,
8688,10.0,,,,
8689,7.0,,,,
8690,8.0,,,,
8691,9.0,,,,
8692,9.0,,,,
8693,10.0,,,,
8694,8.0,,,,
8695,10.0,,,,
8696,9.0,,,,
8697,7.0,,,,
8698,9.0,,,,
8699,10.0,,,,
8700,88.0,,,,
8701,7.0,,,,
8702,7.0,,,,
8703,7.0,,,,
8704,10.0,,,,
8705,10.0,,,,
8706,10.0,,,,
8707,6.0,,,,
8708,7.0,,,,
8709,7.0,,,,
8710,9.0,,,,
8711,8.0,,,,
8712,7.0,,,,
8713,8.0,,,,
8714,9.0,,,,
8715,5.0,,,,
8716,8.0,,,,
8717,8.0,,,,
8718,7.0,,,,
8719,7.0,,,,
8720,7.0,,,,
8721,9.0,,,,
8722,6.0,,,,
8723,10.0,,,,
8724,9.0,,,,
8725,8.0,,,,
8726,7.0,,,,
8727,9.0,,,,
8728,7.0,,,,
8729,8.0,,,,
8730,9.0,,,,
8731,6.0,,,,
8732,8.0,,,,
8733,6.0,,,,
8734,9.0,,,,
8735,10.0,,,,
8736,7.0,,,,
8737,7.0,,,,
8738,7.0,,,,
8739,5.0,,,,
8740,10.0,,,,
8741,10.0,,,,
8742,6.0,,,,
8743,7.0,,,,
8744,1.0,,,,
8745,6.0,,,,
8746,5.0,,,,
8747,7.0,,,,
8748,7.0,,,,
8749,6.0,,,,
8750,10.0,,,,
8751,10.0,,,,
8752,6.0,,,,
8753,3.0,,,,
8754,10.0,,,,
8755,10.0,,,,
8756,10.0,,,,
8757,8.0,,,,
8758,10.0,,,,
8759,8.0,,,,
8760,9.0,,,,
8761,10.0,,,,
8762,6.0,,,,
8763,10.0,,,,
8764,7.0,,,,
8765,6.0,,,,
8766,7.0,,,,
8767,9.0,,,,
8768,9.0,,,,
8769,8.0,,,,
8770,10.0,,,,
8771,7.0,,,,
8772,10.0,,,,
8773,8.0,,,,
8774,8.0,,,,
8775,6.0,,,,
8776,7.0,,,,
8777,8.0,,,,
8778,10.0,,,,
8779,7.0,,,,
8780,10.0,,,,
8781,5.0,,,,
8782,10.0,,,,
8783,9.0,,,,
8784,9.0,,,,
8785,6.0,,,,
8786,9.0,,,,
8787,6.0,,,,
8788,5.0,,,,
8789,9.0,,,,
8790,7.0,,,,
8791,10.0,,,,
8792,9.0,,,,
8793,5.0,,,,
8794,2.0,,,,
8795,8.0,,,,
8796,9.0,,,,
8797,10.0,,,,
8798,10.0,,,,
8799,10.0,,,,
8800,9.0,,,,
8801,9.0,,,,
8802,7.0,,,,
8803,6.0,,,,
8804,8.0,,,,
8805,8.0,,,,
8806,8.0,,,,
8807,7.0,,,,
8808,9.0,,,,
8809,8.0,,,,
8810,10.0,,,,
8811,10.0,,,,
8812,9.0,,,,
8813,8.0,,,,
8814,7.0,,,,
8815,7.0,,,,
8816,9.0,,,,
8817,7.0,,,,
8818,4.0,,,,
8819,8.0,,,,
8820,7.0,,,,
8821,8.0,,,,
8822,8.0,,,,
8823,6.0,,,,
8824,10.0,,,,
8825,9.0,,,,
8826,9.0,,,,
8827,9.0,,,,
8828,10.0,,,,
8829,7.0,,,,
8830,6.0,,,,
8831,5.0,,,,
8832,7.0,,,,
8833,7.0,,,,
8834,6.0,,,,
8835,5.0,,,,
8836,10.0,,,,
8837,6.0,,,,
8838,8.0,,,,
8839,10.0,,,,
8840,7.0,,,,
8841,7.0,,,,
8842,8.0,,,,
8843,10.0,,,,
8844,8.0,,,,
8845,7.0,,,,
8846,8.0,,,,
8847,9.0,,,,
8848,7.0,,,,
8849,10.0,,,,
8850,8.0,,,,
8851,10.0,,,,
8852,10.0,,,,
8853,9.0,,,,
8854,9.0,,,,
8855,6.0,,,,
8856,8.0,,,,
8857,2.0,,,,
8858,8.0,,,,
8859,6.0,,,,
8860,5.0,,,,
8861,7.0,,,,
8862,8.0,,,,
8863,8.0,,,,
8864,10.0,,,,
8865,10.0,,,,
8866,10.0,,,,
8867,6.0,,,,
8868,6.0,,,,
8869,10.0,,,,
8870,5.0,,,,
8871,10.0,,,,
8872,10.0,,,,
8873,10.0,,,,
8874,8.0,,,,
8875,8.0,,,,
8876,7.0,,,,
8877,5.0,,,,
8878,8.0,,,,
8879,7.0,,,,
8880,7.0,,,,
8881,3.0,,,,
8882,6.0,,,,
8883,8.0,,,,
8884,10.0,,,,
8885,10.0,,,,
8886,10.0,,,,
8887,6.0,,,,
8888,7.0,,,,
8889,10.0,,,,
8890,8.0,,,,
8891,7.0,,,,
8892,9.0,,,,
8893,10.0,,,,
8894,7.0,,,,
8895,7.0,,,,
8896,5.0,,,,
8897,9.0,,,,
8898,4.0,,,,
8899,8.0,,,,
8900,10.0,,,,
8901,9.0,,,,
8902,7.0,,,,
8903,9.0,,,,
8904,8.0,,,,
8905,8.0,,,,
8906,6.0,,,,
8907,8.0,,,,
8908,6.0,,,,
8909,8.0,,,,
8910,7.0,,,,
8911,9.0,,,,
8912,7.0,,,,
8913,10.0,,,,
8914,9.0,,,,
8915,7.0,,,,
8916,6.0,,,,
8917,8.0,,,,
8918,8.0,,,,
8919,6.0,,,,
8920,8.0,,,,
8921,9.0,,,,
8922,8.0,,,,
8923,5.0,,,,
8924,6.0,,,,
8925,5.0,,,,
8926,8.0,,,,
8927,5.0,,,,
8928,5.0,,,,
8929,8.0,,,,
8930,9.0,,,,
8931,7.0,,,,
8932,6.0,,,,
8933,4.0,,,,
8934,9.0,,,,
8935,7.0,,,,
8936,10.0,,,,
8937,9.0,,,,
8938,5.0,,,,
8939,10.0,,,,
8940,8.0,,,,
8941,9.0,,,,
8942,10.0,,,,
8943,8.0,,,,
8944,9.0,,,,
8945,9.0,,,,
8946,10.0,,,,
8947,10.0,,,,
8948,5.0,,,,
8949,10.0,,,,
8950,8.0,,,,
8951,10.0,,,,
8952,7.0,,,,
8953,9.0,,,,
8954,9.0,,,,
8955,10.0,,,,
8956,10.0,,,,
8957,7.0,,,,
8958,8.0,,,,
8959,4.0,,,,
8960,4.0,,,,
8961,9.0,,,,
8962,10.0,,,,
8963,9.0,,,,
8964,4.0,,,,
8965,7.0,,,,
8966,8.0,,,,
8967,7.0,,,,
8968,7.0,,,,
8969,10.0,,,,
8970,10.0,,,,
8971,7.0,,,,
8972,8.0,,,,
8973,8.0,,,,
8974,5.0,,,,
8975,5.0,,,,
8976,8.0,,,,
8977,6.0,,,,
8978,7.0,,,,
8979,9.0,,,,
8980,8.0,,,,
8981,8.0,,,,
8982,10.0,,,,
8983,4.0,,,,
8984,4.0,,,,
8985,10.0,,,,
8986,9.0,,,,
8987,8.0,,,,
8988,10.0,,,,
8989,8.0,,,,
8990,6.0,,,,
8991,8.0,,,,
8992,8.0,,,,
8993,5.0,,,,
8994,8.0,,,,
8995,7.0,,,,
8996,1.0,,,,
8997,7.0,,,,
8998,6.0,,,,
8999,9.0,,,,
9000,6.0,,,,
9001,9.0,,,,
9002,5.0,,,,
9003,7.0,,,,
9004,10.0,,,,
9005,7.0,,,,
9006,7.0,,,,
9007,8.0,,,,
9008,10.0,,,,
9009,7.0,,,,
9010,5.0,,,,
9011,6.0,,,,
9012,3.0,,,,
9013,8.0,,,,
9014,5.0,,,,
9015,4.0,,,,
9016,8.0,,,,
9017,7.0,,,,
9018,7.0,,,,
9019,7.0,,,,
9020,6.0,,,,
9021,5.0,,,,
9022,7.0,,,,
9023,10.0,,,,
9024,5.0,,,,
9025,10.0,,,,
9026,3.0,,,,
9027,6.0,,,,
9028,6.0,,,,
9029,7.0,,,,
9030,5.0,,,,
9031,7.0,,,,
9032,5.0,,,,
9033,7.0,,,,
9034,8.0,,,,
9035,5.0,,,,
9036,8.0,,,,
9037,8.0,,,,
9038,8.0,,,,
9039,8.0,,,,
9040,9.0,,,,
9041,10.0,,,,
9042,8.0,,,,
9043,6.0,,,,
9044,7.0,,,,
9045,9.0,,,,
9046,6.0,,,,
9047,10.0,,,,
9048,8.0,,,,
9049,6.0,,,,
9050,5.0,,,,
9051,5.0,,,,
9052,10.0,,,,
9053,7.0,,,,
9054,10.0,,,,
9055,8.0,,,,
9056,5.0,,,,
9057,7.0,,,,
9058,8.0,,,,
9059,8.0,,,,
9060,8.0,,,,
9061,8.0,,,,
9062,8.0,,,,
9063,7.0,,,,
9064,10.0,,,,
9065,9.0,,,,
9066,10.0,,,,
9067,8.0,,,,
9068,7.0,,,,
9069,6.0,,,,
9070,10.0,,,,
9071,99.0,,,,
9072,7.0,,,,
9073,6.0,,,,
9074,7.0,,,,
9075,10.0,,,,
9076,6.0,,,,
9077,7.0,,,,
9078,4.0,,,,
9079,10.0,,,,
9080,4.0,,,,
9081,4.0,,,,
9082,7.0,,,,
9083,10.0,,,,
9084,8.0,,,,
9085,6.0,,,,
9086,10.0,,,,
9087,7.0,,,,
9088,9.0,,,,
9089,7.0,,,,
9090,5.0,,,,
9091,5.0,,,,
9092,7.0,,,,
9093,10.0,,,,
9094,6.0,,,,
9095,8.0,,,,
9096,5.0,,,,
9097,10.0,,,,
9098,10.0,,,,
9099,10.0,,,,
9100,8.0,,,,
9101,6.0,,,,
9102,5.0,,,,
9103,8.0,,,,
9104,8.0,,,,
9105,10.0,,,,
9106,5.0,,,,
9107,9.0,,,,
9108,10.0,,,,
9109,8.0,,,,
9110,5.0,,,,
9111,8.0,,,,
9112,9.0,,,,
9113,7.0,,,,
9114,5.0,,,,
9115,8.0,,,,
9116,10.0,,,,
9117,7.0,,,,
9118,6.0,,,,
9119,6.0,,,,
9120,6.0,,,,
9121,5.0,,,,
9122,6.0,,,,
9123,10.0,,,,
9124,7.0,,,,
9125,7.0,,,,
9126,10.0,,,,
9127,88.0,,,,
9128,9.0,,,,
9129,10.0,,,,
9130,7.0,,,,
9131,6.0,,,,
9132,7.0,,,,
9133,9.0,,,,
9134,9.0,,,,
9135,7.0,,,,
9136,8.0,,,,
9137,5.0,,,,
9138,9.0,,,,
9139,9.0,,,,
9140,6.0,,,,
9141,7.0,,,,
9142,6.0,,,,
9143,8.0,,,,
9144,4.0,,,,
9145,7.0,,,,
9146,10.0,,,,
9147,10.0,,,,
9148,9.0,,,,
9149,5.0,,,,
9150,7.0,,,,
9151,9.0,,,,
9152,8.0,,,,
9153,6.0,,,,
9154,6.0,,,,
9155,7.0,,,,
9156,7.0,,,,
9157,7.0,,,,
9158,10.0,,,,
9159,8.0,,,,
9160,7.0,,,,
9161,7.0,,,,
9162,8.0,,,,
9163,10.0,,,,
9164,8.0,,,,
9165,7.0,,,,
9166,8.0,,,,
9167,8.0,,,,
9168,6.0,,,,
9169,6.0,,,,
9170,7.0,,,,
9171,10.0,,,,
9172,5.0,,,,
9173,8.0,,,,
9174,6.0,,,,
9175,6.0,,,,
9176,8.0,,,,
9177,7.0,,,,
9178,5.0,,,,
9179,3.0,,,,
9180,7.0,,,,
9181,8.0,,,,
9182,5.0,,,,
9183,5.0,,,,
9184,4.0,,,,
9185,7.0,,,,
9186,8.0,,,,
9187,7.0,,,,
9188,7.0,,,,
9189,5.0,,,,
9190,7.0,,,,
9191,8.0,,,,
9192,7.0,,,,
9193,6.0,,,,
9194,4.0,,,,
9195,5.0,,,,
9196,6.0,,,,
9197,6.0,,,,
9198,10.0,,,,
9199,7.0,,,,
9200,7.0,,,,
9201,7.0,,,,
9202,2.0,,,,
9203,4.0,,,,
9204,9.0,,,,
9205,5.0,,,,
9206,5.0,,,,
9207,8.0,,,,
9208,8.0,,,,
9209,2.0,,,,
9210,5.0,,,,
9211,10.0,,,,
9212,8.0,,,,
9213,10.0,,,,
9214,8.0,,,,
9215,5.0,,,,
9216,9.0,,,,
9217,7.0,,,,
9218,6.0,,,,
9219,7.0,,,,
9220,7.0,,,,
9221,5.0,,,,
9222,6.0,,,,
9223,10.0,,,,
9224,7.0,,,,
9225,1.0,,,,
9226,8.0,,,,
9227,7.0,,,,
9228,3.0,,,,
9229,5.0,,,,
9230,5.0,,,,
9231,8.0,,,,
9232,5.0,,,,
9233,4.0,,,,
9234,10.0,,,,
9235,6.0,,,,
9236,4.0,,,,
9237,6.0,,,,
9238,8.0,,,,
9239,2.0,,,,
9240,6.0,,,,
9241,10.0,,,,
9242,7.0,,,,
9243,7.0,,,,
9244,8.0,,,,
9245,9.0,,,,
9246,8.0,,,,
9247,6.0,,,,
9248,8.0,,,,
9249,5.0,,,,
9250,7.0,,,,
9251,7.0,,,,
9252,5.0,,,,
9253,6.0,,,,
9254,8.0,,,,
9255,9.0,,,,
9256,10.0,,,,
9257,8.0,,,,
9258,7.0,,,,
9259,8.0,,,,
9260,8.0,,,,
9261,8.0,,,,
9262,7.0,,,,
9263,7.0,,,,
9264,7.0,,,,
9265,7.0,,,,
9266,7.0,,,,
9267,5.0,,,,
9268,5.0,,,,
9269,8.0,,,,
9270,10.0,,,,
9271,8.0,,,,
9272,10.0,,,,
9273,7.0,,,,
9274,7.0,,,,
9275,10.0,,,,
9276,7.0,,,,
9277,5.0,,,,
9278,3.0,,,,
9279,9.0,,,,
9280,10.0,,,,
9281,7.0,,,,
9282,9.0,,,,
9283,10.0,,,,
9284,8.0,,,,
9285,8.0,,,,
9286,5.0,,,,
9287,7.0,,,,
9288,7.0,,,,
9289,8.0,,,,
9290,6.0,,,,
9291,8.0,,,,
9292,6.0,,,,
9293,5.0,,,,
9294,7.0,,,,
9295,10.0,,,,
9296,8.0,,,,
9297,7.0,,,,
9298,5.0,,,,
9299,10.0,,,,
9300,10.0,,,,
9301,6.0,,,,
9302,5.0,,,,
9303,7.0,,,,
9304,10.0,,,,
9305,10.0,,,,
9306,10.0,,,,
9307,4.0,,,,
9308,3.0,,,,
9309,10.0,,,,
9310,8.0,,,,
9311,6.0,,,,
9312,7.0,,,,
9313,6.0,,,,
9314,5.0,,,,
9315,7.0,,,,
9316,10.0,,,,
9317,8.0,,,,
9318,5.0,,,,
9319,10.0,,,,
9320,6.0,,,,
9321,6.0,,,,
9322,8.0,,,,
9323,8.0,,,,
9324,7.0,,,,
9325,7.0,,,,
9326,8.0,,,,
9327,10.0,,,,
9328,4.0,,,,
9329,10.0,,,,
9330,5.0,,,,
9331,5.0,,,,
9332,10.0,,,,
9333,7.0,,,,
9334,6.0,,,,
9335,10.0,,,,
9336,9.0,,,,
9337,10.0,,,,
9338,5.0,,,,
9339,10.0,,,,
9340,8.0,,,,
9341,7.0,,,,
9342,5.0,,,,
9343,9.0,,,,
9344,7.0,,,,
9345,10.0,,,,
9346,3.0,,,,
9347,9.0,,,,
9348,10.0,,,,
9349,8.0,,,,
9350,5.0,,,,
9351,7.0,,,,
9352,10.0,,,,
9353,10.0,,,,
9354,6.0,,,,
9355,5.0,,,,
9356,7.0,,,,
9357,7.0,,,,
9358,4.0,,,,
9359,4.0,,,,
9360,10.0,,,,
9361,7.0,,,,
9362,6.0,,,,
9363,6.0,,,,
9364,6.0,,,,
9365,10.0,,,,
9366,5.0,,,,
9367,9.0,,,,
9368,6.0,,,,
9369,6.0,,,,
9370,8.0,,,,
9371,8.0,,,,
9372,10.0,,,,
9373,6.0,,,,
9374,10.0,,,,
9375,5.0,,,,
9376,7.0,,,,
9377,10.0,,,,
9378,8.0,,,,
9379,9.0,,,,
9380,8.0,,,,
9381,8.0,,,,
9382,5.0,,,,
9383,8.0,,,,
9384,5.0,,,,
9385,7.0,,,,
9386,9.0,,,,
9387,8.0,,,,
9388,10.0,,,,
9389,6.0,,,,
9390,7.0,,,,
9391,7.0,,,,
9392,10.0,,,,
9393,4.0,,,,
9394,7.0,,,,
9395,9.0,,,,
9396,6.0,,,,
9397,5.0,,,,
9398,6.0,,,,
9399,10.0,,,,
9400,9.0,,,,
9401,10.0,,,,
9402,9.0,,,,
9403,8.0,,,,
9404,8.0,,,,
9405,6.0,,,,
9406,10.0,,,,
9407,7.0,,,,
9408,7.0,,,,
9409,10.0,,,,
9410,6.0,,,,
9411,9.0,,,,
9412,8.0,,,,
9413,7.0,,,,
9414,5.0,,,,
9415,6.0,,,,
9416,8.0,,,,
9417,10.0,,,,
9418,6.0,,,,
9419,8.0,,,,
9420,7.0,,,,
9421,7.0,,,,
9422,7.0,,,,
9423,10.0,,,,
9424,5.0,,,,
9425,8.0,,,,
9426,7.0,,,,
9427,10.0,,,,
9428,8.0,,,,
9429,6.0,,,,
9430,7.0,,,,
9431,8.0,,,,
9432,7.0,,,,
9433,7.0,,,,
9434,10.0,,,,
9435,6.0,,,,
9436,8.0,,,,
9437,10.0,,,,
9438,7.0,,,,
9439,7.0,,,,
9440,10.0,,,,
9441,10.0,,,,
9442,5.0,,,,
9443,6.0,,,,
9444,10.0,,,,
9445,8.0,,,,
9446,5.0,,,,
9447,8.0,,,,
9448,7.0,,,,
9449,7.0,,,,
9450,7.0,,,,
9451,5.0,,,,
9452,8.0,,,,
9453,8.0,,,,
9454,9.0,,,,
9455,6.0,,,,
9456,5.0,,,,
9457,9.0,,,,
9458,9.0,,,,
9459,6.0,,,,
9460,1.0,,,,
9461,8.0,,,,
9462,9.0,,,,
9463,7.0,,,,
9464,9.0,,,,
9465,4.0,,,,
9466,10.0,,,,
9467,10.0,,,,
9468,6.0,,,,
9469,10.0,,,,
9470,8.0,,,,
9471,8.0,,,,
9472,10.0,,,,
9473,5.0,,,,
9474,5.0,,,,
9475,6.0,,,,
9476,5.0,,,,
9477,10.0,,,,
9478,7.0,,,,
9479,4.0,,,,
9480,7.0,,,,
9481,4.0,,,,
9482,4.0,,,,
9483,10.0,,,,
9484,10.0,,,,
9485,10.0,,,,
9486,7.0,,,,
9487,7.0,,,,
9488,4.0,,,,
9489,8.0,,,,
9490,8.0,,,,
9491,6.0,,,,
9492,7.0,,,,
9493,8.0,,,,
9494,10.0,,,,
9495,7.0,,,,
9496,5.0,,,,
9497,10.0,,,,
9498,8.0,,,,
9499,9.0,,,,
9500,7.0,,,,
9501,6.0,,,,
9502,7.0,,,,
9503,6.0,,,,
9504,7.0,,,,
9505,6.0,,,,
9506,10.0,,,,
9507,9.0,,,,
9508,10.0,,,,
9509,10.0,,,,
9510,5.0,,,,
9511,9.0,,,,
9512,9.0,,,,
9513,7.0,,,,
9514,10.0,,,,
9515,10.0,,,,
9516,10.0,,,,
9517,8.0,,,,
9518,10.0,,,,
9519,10.0,,,,
9520,10.0,,,,
9521,10.0,,,,
9522,8.0,,,,
9523,5.0,,,,
9524,10.0,,,,
9525,2.0,,,,
9526,7.0,,,,
9527,4.0,,,,
9528,6.0,,,,
9529,5.0,,,,
9530,6.0,,,,
9531,10.0,,,,
9532,10.0,,,,
9533,4.0,,,,
9534,7.0,,,,
9535,5.0,,,,
9536,4.0,,,,
9537,10.0,,,,
9538,10.0,,,,
9539,5.0,,,,
9540,8.0,,,,
9541,10.0,,,,
9542,9.0,,,,
9543,10.0,,,,
9544,7.0,,,,
9545,10.0,,,,
9546,7.0,,,,
9547,5.0,,,,
9548,8.0,,,,
9549,5.0,,,,
9550,7.0,,,,
9551,7.0,,,,
9552,9.0,,,,
9553,10.0,,,,
9554,10.0,,,,
9555,10.0,,,,
9556,10.0,,,,
9557,6.0,,,,
9558,6.0,,,,
9559,7.0,,,,
9560,5.0,,,,
9561,8.0,,,,
9562,9.0,,,,
9563,10.0,,,,
9564,5.0,,,,
9565,7.0,,,,
9566,4.0,,,,
9567,10.0,,,,
9568,7.0,,,,
9569,6.0,,,,
9570,3.0,,,,
9571,6.0,,,,
9572,6.0,,,,
9573,7.0,,,,
9574,9.0,,,,
9575,8.0,,,,
9576,7.0,,,,
9577,1.0,,,,
9578,10.0,,,,
9579,10.0,,,,
9580,10.0,,,,
9581,8.0,,,,
9582,7.0,,,,
9583,7.0,,,,
9584,5.0,,,,
9585,4.0,,,,
9586,6.0,,,,
9587,10.0,,,,
9588,8.0,,,,
9589,5.0,,,,
9590,2.0,,,,
9591,7.0,,,,
9592,2.0,,,,
9593,6.0,,,,
9594,8.0,,,,
9595,6.0,,,,
9596,7.0,,,,
9597,10.0,,,,
9598,7.0,,,,
9599,8.0,,,,
9600,7.0,,,,
9601,9.0,,,,
9602,6.0,,,,
9603,10.0,,,,
9604,5.0,,,,
9605,7.0,,,,
9606,7.0,,,,
