Id_Encuesta,confianza_6_aa,confianza_6_j,confianza_6_i,confianza_6_k
7323,,2.0,3.0,3.0
7324,,3.0,3.0,2.0
7325,,2.0,3.0,3.0
7326,,4.0,4.0,3.0
7327,,4.0,4.0,4.0
7328,,4.0,4.0,3.0
7329,,4.0,4.0,4.0
7330,,4.0,3.0,4.0
7331,,4.0,4.0,4.0
7332,,4.0,4.0,4.0
7333,,3.0,3.0,3.0
7334,,4.0,3.0,3.0
7335,,3.0,3.0,3.0
7336,,4.0,4.0,4.0
7337,,2.0,2.0,3.0
7338,,3.0,3.0,3.0
7339,,4.0,9.0,9.0
7340,,9.0,2.0,9.0
7341,,4.0,3.0,3.0
7342,,3.0,3.0,3.0
7343,,3.0,3.0,3.0
7344,,4.0,3.0,4.0
7345,,4.0,2.0,2.0
7346,,4.0,4.0,4.0
7347,,4.0,4.0,4.0
7348,,4.0,4.0,4.0
7349,,4.0,4.0,4.0
7350,,4.0,4.0,4.0
7351,,2.0,4.0,3.0
7352,,4.0,4.0,4.0
7353,,4.0,4.0,4.0
7354,,4.0,4.0,4.0
7355,,4.0,2.0,3.0
7356,,4.0,3.0,3.0
7357,,3.0,3.0,3.0
7358,,3.0,3.0,3.0
7359,,2.0,4.0,4.0
7360,,4.0,3.0,3.0
7361,,4.0,4.0,4.0
7362,,4.0,3.0,3.0
7363,,4.0,4.0,4.0
7364,,4.0,4.0,4.0
7365,,3.0,2.0,3.0
7366,,4.0,4.0,4.0
7367,,4.0,3.0,3.0
7368,,4.0,3.0,3.0
7369,,4.0,4.0,4.0
7370,,4.0,3.0,4.0
7371,,4.0,4.0,4.0
7372,,4.0,4.0,3.0
7373,,4.0,4.0,4.0
7374,,4.0,4.0,4.0
7375,,3.0,3.0,3.0
7376,,4.0,4.0,4.0
7377,,4.0,3.0,3.0
7378,,3.0,4.0,4.0
7379,,4.0,4.0,4.0
7380,,3.0,3.0,3.0
7381,,4.0,4.0,4.0
7382,,4.0,3.0,3.0
7383,,4.0,4.0,4.0
7384,,3.0,3.0,3.0
7385,,4.0,3.0,3.0
7386,,4.0,4.0,4.0
7387,,4.0,4.0,4.0
7388,,3.0,3.0,3.0
7389,,3.0,3.0,3.0
7390,,4.0,4.0,4.0
7391,,4.0,3.0,3.0
7392,,4.0,4.0,4.0
7393,,4.0,3.0,3.0
7394,,3.0,2.0,3.0
7395,,4.0,3.0,4.0
7396,,3.0,3.0,3.0
7397,,3.0,4.0,4.0
7398,,4.0,3.0,4.0
7399,,1.0,2.0,2.0
7400,,3.0,3.0,3.0
7401,,3.0,2.0,3.0
7402,,3.0,3.0,3.0
7403,,4.0,4.0,4.0
7404,,4.0,4.0,3.0
7405,,3.0,2.0,2.0
7406,,3.0,3.0,3.0
7407,,4.0,4.0,3.0
7408,,4.0,4.0,4.0
7409,,3.0,2.0,3.0
7410,,4.0,3.0,3.0
7411,,4.0,4.0,4.0
7412,,4.0,4.0,4.0
7413,,4.0,3.0,4.0
7414,,4.0,4.0,4.0
7415,,4.0,3.0,3.0
7416,,4.0,4.0,4.0
7417,,3.0,3.0,3.0
7418,,3.0,1.0,1.0
7419,,3.0,3.0,3.0
7420,,3.0,3.0,3.0
7421,,4.0,3.0,4.0
7422,,3.0,4.0,4.0
7423,,4.0,3.0,4.0
7424,,4.0,4.0,4.0
7425,,3.0,3.0,3.0
7426,,2.0,3.0,3.0
7427,,4.0,3.0,3.0
7428,,9.0,9.0,9.0
7429,,4.0,2.0,2.0
7430,,2.0,3.0,3.0
7431,,4.0,4.0,4.0
7432,,4.0,4.0,4.0
7433,,4.0,4.0,4.0
7434,,4.0,4.0,4.0
7435,,3.0,3.0,3.0
7436,,3.0,3.0,3.0
7437,,3.0,2.0,3.0
7438,,4.0,3.0,4.0
7439,,4.0,4.0,4.0
7440,,3.0,3.0,4.0
7441,,3.0,4.0,4.0
7442,,4.0,4.0,4.0
7443,,3.0,3.0,3.0
7444,,3.0,4.0,4.0
7445,,4.0,4.0,4.0
7446,,4.0,4.0,4.0
7447,,3.0,3.0,3.0
7448,,3.0,3.0,4.0
7449,,3.0,3.0,3.0
7450,,3.0,3.0,3.0
7451,,4.0,4.0,4.0
7452,,4.0,3.0,4.0
7453,,4.0,8.0,8.0
7454,,4.0,4.0,4.0
7455,,3.0,3.0,3.0
7456,,3.0,3.0,3.0
7457,,3.0,3.0,3.0
7458,,4.0,4.0,4.0
7459,,4.0,2.0,4.0
7460,,4.0,3.0,3.0
7461,,3.0,3.0,3.0
7462,,3.0,1.0,3.0
7463,,4.0,4.0,4.0
7464,,4.0,4.0,4.0
7465,,3.0,3.0,3.0
7466,,3.0,3.0,2.0
7467,,4.0,3.0,3.0
7468,,3.0,3.0,3.0
7469,,3.0,4.0,4.0
7470,,4.0,4.0,4.0
7471,,4.0,3.0,3.0
7472,,4.0,3.0,4.0
7473,,4.0,4.0,4.0
7474,,4.0,3.0,3.0
7475,,3.0,3.0,3.0
7476,,4.0,4.0,4.0
7477,,3.0,3.0,3.0
7478,,3.0,2.0,3.0
7479,,1.0,2.0,2.0
7480,,9.0,9.0,9.0
7481,,4.0,4.0,4.0
7482,,3.0,3.0,3.0
7483,,4.0,3.0,2.0
7484,,8.0,8.0,8.0
7485,,3.0,3.0,3.0
7486,,4.0,4.0,4.0
7487,,4.0,3.0,4.0
7488,,3.0,4.0,3.0
7489,,4.0,4.0,4.0
7490,,4.0,3.0,3.0
7491,,1.0,1.0,3.0
7492,,4.0,3.0,4.0
7493,,4.0,3.0,4.0
7494,,3.0,3.0,4.0
7495,,4.0,4.0,4.0
7496,,3.0,3.0,3.0
7497,,3.0,3.0,2.0
7498,,3.0,3.0,4.0
7499,,3.0,3.0,3.0
7500,,4.0,4.0,3.0
7501,,1.0,2.0,2.0
7502,,4.0,2.0,3.0
7503,,4.0,4.0,4.0
7504,,3.0,3.0,3.0
7505,,4.0,4.0,4.0
7506,,3.0,3.0,3.0
7507,,4.0,3.0,4.0
7508,,3.0,4.0,4.0
7509,,4.0,4.0,4.0
7510,,4.0,2.0,2.0
7511,,3.0,3.0,3.0
7512,,4.0,3.0,3.0
7513,,2.0,3.0,2.0
7514,,4.0,4.0,4.0
7515,,4.0,3.0,3.0
7516,,4.0,3.0,3.0
7517,,4.0,4.0,4.0
7518,,3.0,3.0,4.0
7519,,4.0,3.0,3.0
7520,,4.0,3.0,3.0
7521,,4.0,4.0,4.0
7522,,3.0,3.0,3.0
7523,,4.0,3.0,3.0
7524,,4.0,3.0,4.0
7525,,4.0,4.0,4.0
7526,,4.0,4.0,4.0
7527,,4.0,4.0,4.0
7528,,4.0,2.0,4.0
7529,,4.0,3.0,4.0
7530,,4.0,3.0,3.0
7531,,3.0,3.0,3.0
7532,,4.0,4.0,4.0
7533,,4.0,4.0,4.0
7534,,3.0,2.0,3.0
7535,,4.0,4.0,4.0
7536,,3.0,3.0,3.0
7537,,3.0,3.0,3.0
7538,,3.0,3.0,3.0
7539,,4.0,3.0,3.0
7540,,4.0,4.0,4.0
7541,,2.0,2.0,2.0
7542,,3.0,3.0,3.0
7543,,3.0,4.0,4.0
7544,,4.0,3.0,4.0
7545,,3.0,3.0,3.0
7546,,3.0,3.0,3.0
7547,,4.0,4.0,4.0
7548,,4.0,4.0,4.0
7549,,4.0,4.0,4.0
7550,,4.0,4.0,4.0
7551,,3.0,4.0,4.0
7552,,4.0,4.0,4.0
7553,,4.0,4.0,4.0
7554,,4.0,4.0,4.0
7555,,3.0,3.0,3.0
7556,,9.0,8.0,8.0
7557,,3.0,4.0,4.0
7558,,4.0,4.0,4.0
7559,,3.0,2.0,3.0
7560,,3.0,3.0,3.0
7561,,3.0,3.0,3.0
7562,,4.0,4.0,4.0
7563,,4.0,3.0,4.0
7564,,3.0,3.0,3.0
7565,,4.0,4.0,4.0
7566,,8.0,3.0,3.0
7567,,4.0,4.0,4.0
7568,,3.0,3.0,3.0
7569,,3.0,3.0,3.0
7570,,4.0,4.0,4.0
7571,,4.0,3.0,4.0
7572,,4.0,4.0,4.0
7573,,3.0,3.0,3.0
7574,,4.0,4.0,4.0
7575,,4.0,4.0,4.0
7576,,4.0,4.0,4.0
7577,,3.0,2.0,2.0
7578,,3.0,3.0,4.0
7579,,4.0,4.0,4.0
7580,,4.0,3.0,3.0
7581,,4.0,4.0,4.0
7582,,3.0,4.0,4.0
7583,,4.0,4.0,4.0
7584,,3.0,3.0,3.0
7585,,4.0,3.0,4.0
7586,,9.0,9.0,9.0
7587,,2.0,3.0,3.0
7588,,3.0,3.0,3.0
7589,,4.0,4.0,4.0
7590,,3.0,3.0,3.0
7591,,4.0,3.0,3.0
7592,,4.0,4.0,4.0
7593,,4.0,4.0,4.0
7594,,4.0,4.0,4.0
7595,,3.0,4.0,3.0
7596,,4.0,4.0,3.0
7597,,4.0,3.0,4.0
7598,,3.0,2.0,3.0
7599,,4.0,3.0,3.0
7600,,4.0,3.0,3.0
7601,,3.0,3.0,3.0
7602,,3.0,3.0,3.0
7603,,4.0,4.0,4.0
7604,,4.0,4.0,4.0
7605,,3.0,2.0,3.0
7606,,2.0,2.0,2.0
7607,,3.0,3.0,3.0
7608,,4.0,4.0,4.0
7609,,4.0,4.0,4.0
7610,,4.0,3.0,3.0
7611,,4.0,3.0,4.0
7612,,4.0,4.0,4.0
7613,,3.0,4.0,4.0
7614,,3.0,3.0,4.0
7615,,4.0,4.0,4.0
7616,,4.0,3.0,4.0
7617,,4.0,1.0,1.0
7618,,4.0,3.0,4.0
7619,,4.0,4.0,4.0
7620,,3.0,4.0,4.0
7621,,4.0,3.0,3.0
7622,,3.0,2.0,3.0
7623,,2.0,4.0,3.0
7624,,3.0,3.0,2.0
7625,,9.0,9.0,9.0
7626,,4.0,3.0,3.0
7627,,4.0,4.0,4.0
7628,,4.0,3.0,3.0
7629,,4.0,4.0,4.0
7630,,3.0,3.0,3.0
7631,,3.0,3.0,3.0
7632,,3.0,3.0,3.0
7633,,4.0,3.0,4.0
7634,,4.0,4.0,4.0
7635,,4.0,3.0,3.0
7636,,4.0,4.0,4.0
7637,,4.0,3.0,3.0
7638,,3.0,3.0,3.0
7639,,3.0,2.0,3.0
7640,,4.0,3.0,3.0
7641,,4.0,4.0,4.0
7642,,8.0,8.0,8.0
7643,,4.0,4.0,4.0
7644,,3.0,3.0,3.0
7645,,3.0,3.0,3.0
7646,,3.0,3.0,3.0
7647,,2.0,3.0,3.0
7648,,3.0,3.0,3.0
7649,,3.0,3.0,3.0
7650,,4.0,4.0,4.0
7651,,3.0,4.0,3.0
7652,,4.0,4.0,4.0
7653,,4.0,4.0,4.0
7654,,4.0,3.0,3.0
7655,,4.0,4.0,4.0
7656,,4.0,4.0,4.0
7657,,4.0,4.0,4.0
7658,,4.0,4.0,4.0
7659,,4.0,2.0,2.0
7660,,4.0,4.0,4.0
7661,,3.0,4.0,3.0
7662,,4.0,3.0,4.0
7663,,8.0,8.0,8.0
7664,,4.0,2.0,3.0
7665,,4.0,3.0,3.0
7666,,3.0,4.0,4.0
7667,,4.0,4.0,4.0
7668,,4.0,3.0,4.0
7669,,4.0,4.0,4.0
7670,,3.0,3.0,3.0
7671,,4.0,4.0,4.0
7672,,8.0,8.0,8.0
7673,,4.0,3.0,3.0
7674,,4.0,4.0,4.0
7675,,3.0,4.0,4.0
7676,,4.0,3.0,3.0
7677,,4.0,4.0,4.0
7678,,3.0,3.0,3.0
7679,,4.0,4.0,4.0
7680,,2.0,3.0,3.0
7681,,1.0,3.0,3.0
7682,,4.0,4.0,4.0
7683,,3.0,3.0,3.0
7684,,4.0,4.0,3.0
7685,,3.0,3.0,3.0
7686,,3.0,4.0,4.0
7687,,4.0,4.0,4.0
7688,,4.0,3.0,3.0
7689,,4.0,4.0,4.0
7690,,4.0,3.0,3.0
7691,,4.0,4.0,4.0
7692,,4.0,4.0,4.0
7693,,4.0,4.0,4.0
7694,,2.0,2.0,2.0
7695,,4.0,4.0,4.0
7696,,4.0,4.0,4.0
7697,,4.0,4.0,4.0
7698,,3.0,3.0,3.0
7699,,4.0,4.0,4.0
7700,,3.0,3.0,3.0
7701,,3.0,3.0,3.0
7702,,3.0,3.0,3.0
7703,,3.0,3.0,3.0
7704,,3.0,4.0,4.0
7705,,3.0,2.0,3.0
7706,,3.0,2.0,4.0
7707,,9.0,9.0,9.0
7708,,4.0,3.0,4.0
7709,,2.0,2.0,3.0
7710,,4.0,3.0,3.0
7711,,4.0,4.0,4.0
7712,,3.0,3.0,3.0
7713,,3.0,3.0,2.0
7714,,4.0,2.0,4.0
7715,,4.0,3.0,4.0
7716,,4.0,2.0,4.0
7717,,3.0,3.0,3.0
7718,,3.0,3.0,3.0
7719,,4.0,3.0,4.0
7720,,4.0,3.0,3.0
7721,,3.0,3.0,3.0
7722,,3.0,4.0,3.0
7723,,3.0,3.0,3.0
7724,,3.0,4.0,4.0
7725,,4.0,4.0,4.0
7726,,4.0,4.0,4.0
7727,,3.0,3.0,3.0
7728,,1.0,2.0,2.0
7729,,4.0,4.0,4.0
7730,,4.0,4.0,4.0
7731,,4.0,3.0,4.0
7732,,4.0,4.0,3.0
7733,,4.0,3.0,3.0
7734,,3.0,2.0,3.0
7735,,4.0,4.0,4.0
7736,,4.0,4.0,4.0
7737,,4.0,3.0,4.0
7738,,3.0,3.0,3.0
7739,,4.0,2.0,4.0
7740,,4.0,3.0,4.0
7741,,4.0,8.0,8.0
7742,,4.0,3.0,3.0
7743,,3.0,3.0,3.0
7744,,4.0,4.0,4.0
7745,,4.0,3.0,4.0
7746,,4.0,3.0,3.0
7747,,4.0,3.0,3.0
7748,,2.0,3.0,3.0
7749,,3.0,3.0,3.0
7750,,8.0,4.0,4.0
7751,,3.0,4.0,3.0
7752,,4.0,4.0,4.0
7753,,2.0,2.0,3.0
7754,,3.0,4.0,4.0
7755,,4.0,4.0,4.0
7756,,4.0,3.0,3.0
7757,,4.0,3.0,4.0
7758,,4.0,4.0,4.0
7759,,8.0,8.0,8.0
7760,,3.0,3.0,3.0
7761,,4.0,4.0,4.0
7762,,8.0,8.0,8.0
7763,,4.0,4.0,4.0
7764,,3.0,3.0,3.0
7765,,4.0,4.0,4.0
7766,,4.0,2.0,3.0
7767,,3.0,3.0,3.0
7768,,3.0,3.0,3.0
7769,,3.0,3.0,3.0
7770,,2.0,3.0,3.0
7771,,4.0,4.0,4.0
7772,,3.0,3.0,3.0
7773,,4.0,4.0,4.0
7774,,2.0,2.0,2.0
7775,,4.0,4.0,4.0
7776,,4.0,4.0,4.0
7777,,3.0,3.0,3.0
7778,,4.0,3.0,3.0
7779,,4.0,3.0,2.0
7780,,3.0,3.0,3.0
7781,,3.0,3.0,3.0
7782,,4.0,4.0,4.0
7783,,4.0,3.0,3.0
7784,,3.0,3.0,3.0
7785,,4.0,3.0,3.0
7786,,4.0,3.0,4.0
7787,,4.0,4.0,4.0
7788,,4.0,4.0,4.0
7789,,4.0,3.0,3.0
7790,,4.0,4.0,4.0
7791,,3.0,3.0,3.0
7792,,4.0,3.0,4.0
7793,,3.0,3.0,4.0
7794,,4.0,4.0,4.0
7795,,4.0,4.0,4.0
7796,,3.0,3.0,3.0
7797,,4.0,4.0,4.0
7798,,4.0,4.0,4.0
7799,,4.0,4.0,4.0
7800,,4.0,4.0,4.0
7801,,3.0,1.0,3.0
7802,,4.0,4.0,4.0
7803,,4.0,3.0,4.0
7804,,3.0,4.0,4.0
7805,,4.0,3.0,3.0
7806,,4.0,3.0,3.0
7807,,3.0,3.0,2.0
7808,,3.0,4.0,4.0
7809,,4.0,4.0,4.0
7810,,4.0,3.0,4.0
7811,,4.0,3.0,3.0
7812,,3.0,4.0,4.0
7813,,4.0,4.0,4.0
7814,,4.0,3.0,4.0
7815,,4.0,4.0,4.0
7816,,4.0,3.0,3.0
7817,,3.0,3.0,3.0
7818,,4.0,4.0,4.0
7819,,4.0,4.0,3.0
7820,,3.0,3.0,3.0
7821,,4.0,4.0,4.0
7822,,4.0,4.0,4.0
7823,,3.0,3.0,4.0
7824,,4.0,4.0,4.0
7825,,4.0,3.0,3.0
7826,,4.0,4.0,4.0
7827,,4.0,4.0,3.0
7828,,4.0,4.0,3.0
7829,,4.0,3.0,3.0
7830,,3.0,3.0,3.0
7831,,4.0,4.0,4.0
7832,,3.0,3.0,4.0
7833,,4.0,4.0,4.0
7834,,8.0,4.0,4.0
7835,,4.0,4.0,4.0
7836,,3.0,3.0,3.0
7837,,3.0,3.0,3.0
7838,,4.0,4.0,4.0
7839,,4.0,4.0,4.0
7840,,4.0,2.0,2.0
7841,,4.0,2.0,3.0
7842,,3.0,2.0,3.0
7843,,3.0,2.0,3.0
7844,,4.0,2.0,4.0
7845,,4.0,4.0,4.0
7846,,3.0,3.0,3.0
7847,,2.0,3.0,3.0
7848,,3.0,3.0,3.0
7849,,4.0,2.0,3.0
7850,,3.0,2.0,2.0
7851,,4.0,3.0,4.0
7852,,3.0,2.0,3.0
7853,,3.0,2.0,3.0
7854,,3.0,3.0,3.0
7855,,4.0,3.0,3.0
7856,,4.0,3.0,3.0
7857,,3.0,3.0,4.0
7858,,3.0,3.0,3.0
7859,,4.0,3.0,3.0
7860,,4.0,2.0,3.0
7861,,3.0,3.0,3.0
7862,,4.0,4.0,4.0
7863,,4.0,2.0,3.0
7864,,4.0,4.0,4.0
7865,,3.0,3.0,3.0
7866,,4.0,4.0,4.0
7867,,3.0,3.0,3.0
7868,,4.0,2.0,3.0
7869,,3.0,3.0,3.0
7870,,3.0,3.0,4.0
7871,,2.0,2.0,3.0
7872,,4.0,3.0,3.0
7873,,4.0,3.0,4.0
7874,,3.0,3.0,3.0
7875,,3.0,2.0,4.0
7876,,4.0,3.0,4.0
7877,,4.0,4.0,4.0
7878,,3.0,3.0,4.0
7879,,3.0,3.0,3.0
7880,,4.0,4.0,4.0
7881,,2.0,2.0,3.0
7882,,3.0,2.0,3.0
7883,,4.0,3.0,4.0
7884,,3.0,3.0,3.0
7885,,4.0,2.0,3.0
7886,,4.0,2.0,3.0
7887,,3.0,3.0,4.0
7888,,4.0,3.0,4.0
7889,,3.0,3.0,3.0
7890,,3.0,2.0,3.0
7891,,3.0,3.0,3.0
7892,,4.0,3.0,3.0
7893,,4.0,3.0,4.0
7894,,3.0,2.0,2.0
7895,,3.0,3.0,3.0
7896,,3.0,3.0,3.0
7897,,2.0,2.0,2.0
7898,,4.0,4.0,4.0
7899,,2.0,3.0,3.0
7900,,4.0,2.0,2.0
7901,,4.0,4.0,4.0
7902,,4.0,4.0,4.0
7903,,3.0,4.0,4.0
7904,,4.0,3.0,3.0
7905,,4.0,4.0,3.0
7906,,4.0,4.0,4.0
7907,,4.0,4.0,4.0
7908,,3.0,2.0,1.0
7909,,4.0,4.0,4.0
7910,,2.0,2.0,3.0
7911,,4.0,4.0,4.0
7912,,3.0,2.0,4.0
7913,,4.0,4.0,4.0
7914,,4.0,4.0,4.0
7915,,3.0,3.0,4.0
7916,,1.0,4.0,4.0
7917,,3.0,2.0,3.0
7918,,3.0,3.0,3.0
7919,,4.0,4.0,4.0
7920,,3.0,3.0,3.0
7921,,3.0,3.0,3.0
7922,,3.0,3.0,3.0
7923,,4.0,3.0,3.0
7924,,3.0,3.0,3.0
7925,,3.0,2.0,3.0
7926,,3.0,3.0,3.0
7927,,3.0,3.0,4.0
7928,,3.0,3.0,4.0
7929,,3.0,2.0,2.0
7930,,4.0,3.0,3.0
7931,,9.0,3.0,4.0
7932,,3.0,3.0,3.0
7933,,4.0,1.0,4.0
7934,,4.0,3.0,3.0
7935,,3.0,3.0,3.0
7936,,3.0,3.0,4.0
7937,,3.0,2.0,3.0
7938,,3.0,4.0,4.0
7939,,3.0,3.0,3.0
7940,,4.0,4.0,4.0
7941,,3.0,3.0,4.0
7942,,4.0,4.0,3.0
7943,,3.0,3.0,3.0
7944,,3.0,3.0,3.0
7945,,1.0,1.0,1.0
7946,,3.0,2.0,2.0
7947,,3.0,3.0,3.0
7948,,4.0,4.0,4.0
7949,,4.0,3.0,3.0
7950,,4.0,4.0,3.0
7951,,4.0,3.0,4.0
7952,,3.0,4.0,3.0
7953,,2.0,2.0,3.0
7954,,4.0,4.0,4.0
7955,,4.0,4.0,4.0
7956,,4.0,3.0,3.0
7957,,4.0,4.0,4.0
7958,,3.0,4.0,4.0
7959,,4.0,3.0,3.0
7960,,4.0,3.0,4.0
7961,,4.0,4.0,4.0
7962,,2.0,3.0,2.0
7963,,3.0,3.0,3.0
7964,,3.0,3.0,3.0
7965,,3.0,3.0,3.0
7966,,4.0,2.0,3.0
7967,,3.0,2.0,3.0
7968,,3.0,3.0,3.0
7969,,3.0,4.0,4.0
7970,,3.0,3.0,4.0
7971,,3.0,3.0,3.0
7972,,3.0,4.0,4.0
7973,,3.0,2.0,3.0
7974,,4.0,4.0,4.0
7975,,3.0,3.0,3.0
7976,,3.0,2.0,3.0
7977,,4.0,3.0,4.0
7978,,4.0,3.0,4.0
7979,,3.0,4.0,3.0
7980,,3.0,2.0,8.0
7981,,4.0,3.0,3.0
7982,,4.0,3.0,4.0
7983,,3.0,2.0,3.0
7984,,4.0,3.0,4.0
7985,,4.0,3.0,3.0
7986,,3.0,3.0,3.0
7987,,4.0,4.0,4.0
7988,,3.0,4.0,4.0
7989,,4.0,4.0,4.0
7990,,8.0,4.0,4.0
7991,,4.0,2.0,4.0
7992,,4.0,4.0,4.0
7993,,4.0,4.0,4.0
7994,,4.0,4.0,4.0
7995,,4.0,4.0,4.0
7996,,4.0,4.0,4.0
7997,,4.0,4.0,4.0
7998,,4.0,4.0,4.0
7999,,3.0,2.0,3.0
8000,,3.0,4.0,4.0
8001,,4.0,4.0,4.0
8002,,4.0,4.0,4.0
8003,,4.0,3.0,2.0
8004,,3.0,4.0,4.0
8005,,4.0,4.0,4.0
8006,,3.0,3.0,3.0
8007,,3.0,4.0,4.0
8008,,2.0,2.0,2.0
8009,,4.0,4.0,4.0
8010,,4.0,4.0,4.0
8011,,4.0,3.0,3.0
8012,,4.0,3.0,4.0
8013,,4.0,4.0,4.0
8014,,4.0,4.0,4.0
8015,,3.0,3.0,3.0
8016,,3.0,3.0,2.0
8017,,4.0,4.0,4.0
8018,,3.0,4.0,4.0
8019,,4.0,2.0,3.0
8020,,3.0,2.0,4.0
8021,,3.0,4.0,4.0
8022,,3.0,2.0,2.0
8023,,3.0,3.0,3.0
8024,,2.0,3.0,3.0
8025,,3.0,3.0,3.0
8026,,2.0,2.0,4.0
8027,,3.0,2.0,2.0
8028,,2.0,4.0,4.0
8029,,3.0,3.0,3.0
8030,,4.0,4.0,4.0
8031,,2.0,4.0,4.0
8032,,3.0,2.0,4.0
8033,,2.0,2.0,3.0
8034,,4.0,4.0,4.0
8035,,3.0,2.0,2.0
8036,,4.0,4.0,4.0
8037,,3.0,3.0,3.0
8038,,4.0,3.0,4.0
8039,,3.0,3.0,3.0
8040,,3.0,3.0,4.0
8041,,3.0,2.0,2.0
8042,,4.0,4.0,4.0
8043,,4.0,4.0,4.0
8044,,4.0,3.0,4.0
8045,,3.0,3.0,3.0
8046,,3.0,3.0,3.0
8047,,4.0,4.0,4.0
8048,,3.0,3.0,4.0
8049,,4.0,3.0,4.0
8050,,3.0,3.0,3.0
8051,,4.0,3.0,3.0
8052,,4.0,4.0,4.0
8053,,4.0,4.0,3.0
8054,,4.0,3.0,4.0
8055,,4.0,4.0,4.0
8056,,4.0,3.0,3.0
8057,,3.0,3.0,3.0
8058,,3.0,3.0,3.0
8059,,3.0,4.0,3.0
8060,,4.0,3.0,3.0
8061,,3.0,4.0,3.0
8062,,4.0,2.0,4.0
8063,,4.0,3.0,3.0
8064,,3.0,2.0,2.0
8065,,4.0,4.0,4.0
8066,,4.0,4.0,3.0
8067,,4.0,3.0,3.0
8068,,3.0,3.0,3.0
8069,,3.0,3.0,3.0
8070,,3.0,3.0,3.0
8071,,2.0,2.0,3.0
8072,,3.0,3.0,3.0
8073,,4.0,4.0,4.0
8074,,4.0,4.0,4.0
8075,,3.0,2.0,8.0
8076,,3.0,3.0,3.0
8077,,3.0,4.0,3.0
8078,,3.0,4.0,4.0
8079,,3.0,3.0,3.0
8080,,4.0,4.0,4.0
8081,,3.0,3.0,3.0
8082,,3.0,3.0,3.0
8083,,2.0,2.0,3.0
8084,,3.0,3.0,3.0
8085,,2.0,2.0,2.0
8086,,2.0,2.0,3.0
8087,,4.0,4.0,3.0
8088,,2.0,2.0,3.0
8089,,4.0,8.0,8.0
8090,,4.0,4.0,4.0
8091,,4.0,4.0,4.0
8092,,2.0,2.0,3.0
8093,,3.0,3.0,4.0
8094,,4.0,3.0,3.0
8095,,4.0,3.0,3.0
8096,,4.0,3.0,4.0
8097,,4.0,4.0,4.0
8098,,3.0,2.0,1.0
8099,,4.0,4.0,4.0
8100,,3.0,2.0,4.0
8101,,3.0,2.0,3.0
8102,,4.0,2.0,3.0
8103,,3.0,1.0,1.0
8104,,4.0,3.0,4.0
8105,,3.0,3.0,3.0
8106,,3.0,3.0,3.0
8107,,3.0,3.0,3.0
8108,,4.0,2.0,2.0
8109,,4.0,4.0,4.0
8110,,3.0,2.0,3.0
8111,,4.0,3.0,3.0
8112,,4.0,4.0,4.0
8113,,4.0,2.0,4.0
8114,,4.0,3.0,4.0
8115,,4.0,4.0,4.0
8116,,4.0,8.0,8.0
8117,,4.0,4.0,4.0
8118,,3.0,3.0,3.0
8119,,4.0,3.0,3.0
8120,,3.0,3.0,3.0
8121,,2.0,2.0,2.0
8122,,4.0,3.0,3.0
8123,,3.0,2.0,2.0
8124,,4.0,3.0,3.0
8125,,4.0,3.0,3.0
8126,,3.0,3.0,4.0
8127,,3.0,3.0,3.0
8128,,3.0,2.0,4.0
8129,,4.0,2.0,2.0
8130,,3.0,3.0,3.0
8131,,4.0,3.0,3.0
8132,,4.0,4.0,4.0
8133,,4.0,3.0,4.0
8134,,4.0,4.0,4.0
8135,,3.0,3.0,3.0
8136,,4.0,3.0,3.0
8137,,3.0,3.0,3.0
8138,,4.0,3.0,8.0
8139,,3.0,3.0,3.0
8140,,3.0,3.0,3.0
8141,,4.0,4.0,4.0
8142,,3.0,3.0,3.0
8143,,3.0,3.0,3.0
8144,,4.0,3.0,4.0
8145,,4.0,3.0,3.0
8146,,4.0,3.0,4.0
8147,,3.0,3.0,3.0
8148,,4.0,3.0,4.0
8149,,4.0,4.0,4.0
8150,,3.0,3.0,3.0
8151,,3.0,3.0,3.0
8152,,3.0,3.0,4.0
8153,,4.0,4.0,4.0
8154,,4.0,4.0,4.0
8155,,4.0,4.0,4.0
8156,,3.0,3.0,3.0
8157,,4.0,1.0,1.0
8158,,3.0,3.0,3.0
8159,,4.0,4.0,4.0
8160,,4.0,4.0,4.0
8161,,4.0,4.0,4.0
8162,,3.0,3.0,3.0
8163,,4.0,3.0,3.0
8164,,4.0,3.0,4.0
8165,,4.0,4.0,4.0
8166,,4.0,4.0,4.0
8167,,3.0,3.0,3.0
8168,,3.0,3.0,3.0
8169,,3.0,4.0,4.0
8170,,3.0,3.0,3.0
8171,,4.0,3.0,2.0
8172,,4.0,4.0,3.0
8173,,4.0,3.0,3.0
8174,,2.0,3.0,2.0
8175,,3.0,2.0,3.0
8176,,4.0,4.0,4.0
8177,,4.0,3.0,3.0
8178,,3.0,3.0,8.0
8179,,4.0,3.0,4.0
8180,,3.0,3.0,3.0
8181,,3.0,3.0,3.0
8182,,3.0,3.0,4.0
8183,,4.0,4.0,4.0
8184,,4.0,4.0,4.0
8185,,4.0,4.0,4.0
8186,,4.0,4.0,4.0
8187,,4.0,4.0,4.0
8188,,4.0,3.0,3.0
8189,,4.0,4.0,4.0
8190,,4.0,1.0,4.0
8191,,4.0,4.0,4.0
8192,,4.0,1.0,4.0
8193,,4.0,4.0,4.0
8194,,3.0,2.0,3.0
